tempo,x,y,referencia,ang_control,angulo
1541268322.221169,175.4,44,160,0,97.56228749925417
1541268322.250301,175.2,44,160,0,97.46519085612141
1541268322.2790017,175,44,160,0,97.36805107162218
1541268322.3068502,175,44,160,0,97.36805107162218
1541268322.3332505,175.2,44,160,0,97.46519085612141
1541268322.3595746,175.4,44,160,0,97.56228749925417
1541268322.3886435,175.2,43,160,0,97.40209638587669
1541268322.4142022,174.8,43,160,0,97.2093811294528
1541268322.4462183,174.4,43,160,0,97.01650174472292
1541268322.471922,173.4,43,160,0,96.53361262240938
1541268322.500848,171.8,42,160,0,95.71059313749964
1541268322.5301518,170.2,42,160,0,94.94040555977018
1541268322.559636,168.2,42,160,0,93.97518052688027
1541268322.5839195,165.6,41,160,0,92.69428428985609
1541268322.609688,162.8,41,160,0,91.3478872801986
1541268322.6356277,159.8,40,160,0,89.90450712256414
1541268322.659873,156.2,39,160,0,88.20121961843404
1541268322.6883373,153.2,39,160,0,86.78345526994748
1541268322.7177415,150,38,160,0,85.3141001604973
1541268322.7453182,146.4,37,160,0,83.69048598425493
1541268322.7725644,142.6,37,160,0,81.94817051998298
1541268322.797501,139,36,160,0,80.38788524563412
1541268322.8252158,134.6,35,160,0,78.51388179743932
1541268322.852825,130.4,35,160,0,76.67775307665809
1541268322.8780003,127.2,35,160,0,75.29705645689104
1541268322.9076033,124.4,35,160,0,74.10304693641427
1541268322.9380288,121.8,35,160,0,73.00684770596182
1541268322.968072,119.4,35,160,0,72.00620341794567
1541268322.9982114,117,35,160,0,71.0167829407738
1541268323.0284476,114.2,35,160,0,69.8771658882354
1541268323.0567946,111.6,35,160,0,68.83359670461711
1541268323.0832727,109.2,36,160,0,67.7221953433181
1541268323.1096747,107.2,36,160,0,66.93538222623904
1541268323.1367776,105.6,36,160,0,66.31247366327922
1541268323.1661928,104,37,160,0,65.52095901483689
1541268323.1920066,102.8,37,160,0,65.05965735304918
1541268323.2196622,101.8,37,160,0,64.67785752120461
1541268323.2472003,101,37,160,0,64.3741397686576
1541268323.274389,100.4,37,160,0,64.1473596273439
1541268323.3095546,100.4,38,160,0,63.963353415575504
1541268323.3412988,100.6,38,160,0,64.03923259446161
1541268323.3735337,101.4,37,160,0,64.52580688912332
1541268323.4051518,102.8,38,160,0,64.88035236464265
1541268323.439085,104.8,38,160,0,65.65519727303838
1541268323.4726343,107.2,38,160,0,66.59767189559345
1541268323.5085657,110.2,38,160,0,67.79487834263439
1541268323.545868,114,38,160,0,69.34108993669251
1541268323.5799892,119.8,39,160,0,71.62189220953479
1541268323.6078322,126.2,40,160,0,74.26924131710027
1541268323.634565,133.4,40,160,0,77.50152891677098
1541268323.659623,139.8,40,160,0,80.44479090305104
1541268323.6869714,146.6,40,160,0,83.62836736854297
1541268323.7140565,152.4,41,160,0,86.34573669903807
1541268323.7335885,158.6,41,160,0,89.32596310201549
1541268323.7455618,165,41,160,0,92.4059705166453
1541268323.7580044,171.4,41,160,0,95.47214029616437
1541268323.7697394,177.8,41,160,0,98.50722004559877
1541268323.7808716,182.6,41,160,0,100.75332000261231
1541268323.793634,185.8,41,160,0,102.23278725277127
1541268323.8048983,189.4,41,160,0,103.877529803208
1541268323.8160164,193,41,160,0,105.49927537650083
1541268323.8319066,195,41,160,0,106.38954033403478
1541268323.858425,198.8,42,160,0,108.2015660830701
1541268323.887758,204,43,160,0,110.60969293753206
1541268323.9129295,208.6,44,160,0,112.7320033335662
1541268323.950971,213.2,44,160,0,114.63716938747817
1541268323.9851782,221,46,160,0,118.1506885881749
1541268324.0168653,229,47,160,0,121.40905155215867
1541268324.0439065,237,47,160,0,124.27114070198995
1541268324.0720816,244.4,46,160,0,126.51442923732449
1541268324.097621,251.8,46,160,0,128.84321281177085
1541268324.1251953,256.6,46,160,0,130.27688821020973
1541268324.1529448,260,45,160,0,131.0090869015702
1541268324.1831203,262.2,43,160,0,131.13735179033023
1541268324.2133937,263.8,43,160,0,131.5787807235707
1541268324.243542,265.4,42,160,0,131.77187655765775
1541268324.2737021,266.4,41,160,0,131.80046029043743
1541268324.3039505,266.8,41,160,0,131.90730954531972
1541268324.3341932,267,41,160,0,131.9606004310731
1541268324.364926,266.8,41,160,0,131.90730954531972
1541268324.395234,266.4,42,160,0,132.04082005831117
1541268324.426366,265.6,43,160,0,132.0682760799745
1541268324.4566188,264.2,43,160,0,131.6882050695447
1541268324.487036,262.4,43,160,0,131.19285834325484
1541268324.519377,260.2,43,160,0,130.57708857144965
1541268324.551364,257.6,43,160,0,129.8344597181431
1541268324.582591,255,43,160,0,129.0754180180175
1541268324.6127825,252.4,43,160,0,128.29968867503362
1541268324.6445687,249.4,43,160,0,127.38353798070654
1541268324.6769898,246.2,43,160,0,126.38101075924669
1541268324.707802,242.6,42,160,0,124.99202019855866
1541268324.7389653,238.6,41,160,0,123.44492955282256
1541268324.7691352,234,40,160,0,121.6607510966366
1541268324.801016,229,39,160,0,119.69386102591011
1541268324.832965,223.8,38,160,0,117.60735452427606
1541268324.8632867,218.6,38,160,0,115.65627167162418
1541268324.8944755,213.2,37,160,0,113.38946346063518
1541268324.9246328,208,35,160,0,111.00678943077185
1541268324.9547806,203,35,160,0,108.9832170592262
1541268324.9852283,198.2,35,160,0,106.99315229403817
1541268325.0155923,193.4,35,160,0,104.95994240704289
1541268325.0487075,188.8,34,160,0,102.87500155961249
1541268325.0794725,184.2,34,160,0,100.87203378920006
1541268325.1096575,179.6,33,160,0,98.77328131366606
1541268325.1396828,174.8,33,160,0,96.64700677224916
1541268325.1719582,170,32,160,0,94.46715906138928
1541268325.2029078,165.2,32,160,0,92.32636180357505
1541268325.237892,160.4,31,160,0,90.17766076243367
1541268325.2700105,155.4,31,160,0,87.95775999971835
1541268325.3012402,150.4,30,160,0,85.77659302334436
1541268325.3328962,145.4,30,160,0,83.59209421224261
1541268325.3649673,140.2,30,160,0,81.3399668508378
1541268325.3952534,135.4,29,160,0,79.3645011129906
1541268325.4272523,131.2,29,160,0,77.60092535608328
1541268325.4578586,127.6,29,160,0,76.10792245952999
1541268325.4891403,125,29,160,0,75.04136392627913
1541268325.5200987,123.2,27,160,0,74.53367371085885
1541268325.550358,122.2,26,160,0,74.2467952195457
1541268325.58243,122,25,160,0,74.27907221417723
1541268325.6144981,122.4,25,160,0,74.43649542537234
1541268325.645236,122.8,24,160,0,74.702112621497
1541268325.6767673,123.6,24,160,0,75.01615258438034
1541268325.7069092,124.2,24,160,0,75.25228980345594
1541268325.7383125,124.8,24,160,0,75.48894049983093
1541268325.7684908,125.2,24,160,0,75.64698972764833
1541268325.7987845,125.6,24,160,0,75.80526238720913
1541268325.8291192,125.4,25,160,0,75.62473220762207
1541268325.861046,124.8,26,160,0,75.28169613890087
1541268325.8947108,123.6,28,160,0,74.58340245862907
1541268325.927403,122.4,29,160,0,73.98530869301744
1541268325.95777,121.2,30,160,0,73.3816591004229
1541268325.9896357,120.6,31,160,0,73.01594739134542
1541268326.0196881,121.2,31,160,0,73.26001645296785
1541268326.0510228,123,32,160,0,73.87740122228281
1541268326.082254,126.2,32,160,0,75.20797477026943
1541268326.113606,131,33,160,0,77.1372489810418
1541268326.1452103,137.2,34,160,0,79.7431801583036
1541268326.1777663,144.4,34,160,0,82.94215335011893
1541268326.2091112,152.8,35,160,0,86.70340564972025
1541268326.2397616,161.6,35,160,0,90.73334592905147
1541268326.2702608,170.6,35,160,0,94.84708576977414
1541268326.3005197,180,35,160,0,99.09027692082232
1541268326.330804,189.4,36,160,0,103.33834690592148
1541268326.3609543,199,37,160,0,107.59242456218159
1541268326.3909929,208.8,39,160,0,111.96450548623424
1541268326.4210749,219,40,160,0,116.18180753144324
1541268326.4514258,229,41,160,0,120.10652704115839
1541268326.4851596,238.4,40,160,0,123.15792388467223
1541268326.5152125,246.8,40,160,0,125.87946959654076
1541268326.5474257,254,38,160,0,127.61395684873273
1541268326.5801404,259.4,36,160,0,128.7161130507385
1541268326.6102684,263,34,160,0,129.26463566667536
1541268326.6418335,265.4,32,160,0,129.46932172919298
1541268326.6719484,266.6,31,160,0,129.568849249184
1541268326.7019548,266.8,29,160,0,129.18923117823198
1541268326.7346046,266.6,27,160,0,128.71230574674118
1541268326.7649276,266.2,27,160,0,128.6072336868004
1541268326.7978103,265.8,26,160,0,128.29293579226572
1541268326.827763,265.2,26,160,0,128.1345591299549
1541268326.858097,264.8,26,160,0,128.0285912710476
1541268326.8886058,264.2,26,160,0,127.86906283066736
1541268326.9203281,263.8,27,160,0,127.97029781480776
1541268326.9528685,263.4,28,160,0,128.07278187399083
1541268326.9832082,263.2,30,160,0,128.44416840093385
1541268327.0131927,262.8,32,160,0,128.76881835755165
1541268327.0439787,262.2,34,160,0,129.04589256883497
1541268327.0750768,261.2,35,160,0,128.99363111985036
1541268327.089247,259.6,37,160,0,128.99903329873348
1541268327.1062272,258,37,160,0,128.54601340964663
1541268327.1198027,255.4,37,160,0,127.79750461852345
1541268327.1337924,253.2,37,160,0,127.15206742546061
1541268327.1471956,250.4,38,160,0,126.53783941701158
1541268327.163702,248.2,38,160,0,125.86507868281876
1541268327.1771448,245,39,160,0,125.08724855327617
1541268327.2063065,243,39,160,0,124.44819049380772
1541268327.2381885,239.6,38,160,0,123.12280111612185
1541268327.2681384,235.6,37,160,0,121.57630389402976
1541268327.2984316,230,36,160,0,119.4454287299256
1541268327.3284392,223.8,35,160,0,117.03976633948831
1541268327.3584187,216.2,34,160,0,114.0383885497895
1541268327.3906136,208.8,33,160,0,111.01936988211888
1541268327.423211,201.6,33,160,0,108.13667722745495
1541268327.4532251,194.2,33,160,0,105.07172392949572
1541268327.4864743,187,32,160,0,101.9112154319716
1541268327.516425,180.2,32,160,0,98.96802934462517
1541268327.5465868,173.6,32,160,0,96.06492244544795
1541268327.5789232,167.2,32,160,0,93.21949489685282
1541268327.6092062,161.4,31,160,0,90.62179025037703
1541268327.6392481,155.8,31,160,0,88.135214740661
1541268327.6698081,150.4,30,160,0,85.77659302334436
1541268327.7008998,145.2,30,160,0,83.50505973229562
1541268327.733779,140.4,30,160,0,81.426135421565
1541268327.7662044,136.4,29,160,0,79.78755357936033
1541268327.7970958,133,29,160,0,78.35402575151679
1541268327.827164,130.2,29,160,0,77.18439197916761
1541268327.8582675,128.2,28,160,0,76.45502663205447
1541268327.889618,127,28,160,0,75.96375653207353
1541268327.9200952,126.2,27,160,0,75.74097448950334
1541268327.9509976,125.8,27,160,0,75.57922687248902
1541268327.9822059,125.6,27,160,0,75.49844086942552
1541268328.0138009,125.4,27,160,0,75.41771374658869
1541268328.047788,125.2,27,160,0,75.33704575979019
1541268328.0789719,125,27,160,0,75.25643716352927
1541268328.1092176,125,27,160,0,75.25643716352927
1541268328.1392121,125,27,160,0,75.25643716352927
1541268328.1692834,125,27,160,0,75.25643716352927
1541268328.2026522,125,27,160,0,75.25643716352927
1541268328.2342768,125,27,160,0,75.25643716352927
1541268328.264239,125,27,160,0,75.25643716352927
1541268328.2942455,125,27,160,0,75.25643716352927
1541268328.3266199,124.8,28,160,0,75.06858282186245
1541268328.358702,124.6,29,160,0,74.8781959518119
1541268328.3890502,124.4,30,160,0,74.685229283604
1541268328.4216506,124.6,30,160,0,74.76725954584197
1541268328.451691,125.4,31,160,0,74.98568168431555
1541268328.4819024,127.4,33,160,0,75.60341046868629
1541268328.5144684,131,34,160,0,77.038598149008
1541268328.54485,136.2,35,160,0,79.21991474764289
1541268328.5765786,142.4,35,160,0,81.98543905669383
1541268328.6097803,150,36,160,0,85.3893506813394
1541268328.6406677,158.6,37,160,0,89.34788107635399
1541268328.6722484,168,38,160,0,93.75172907052598
1541268328.7022648,178.4,39,160,0,98.64650514933966
1541268328.7330637,190.4,42,160,0,104.44679537093614
1541268328.763149,203.8,45,160,0,110.85031427886285
1541268328.7976444,218.4,48,160,0,117.53882334957554
1541268328.8294015,233.2,47,160,0,122.9346663270914
1541268328.8595834,246.8,42,160,0,126.33794774677443
1541268328.8895857,258,35,160,0,128.09644608027497
1541268328.9210825,265.4,29,160,0,128.8194654096237
1541268328.951576,269.2,24,160,0,128.7624151994027
1541268328.985667,269.8,21,160,0,128.30619745847926
1541268329.0210214,268.8,19,160,0,127.65489851262814
1541268329.045795,266.6,18,160,0,126.89571236791483
1541268329.071923,264.6,17,160,0,126.18429561901081
1541268329.0964198,263,17,160,0,125.76444090683407
1541268329.123076,261.8,17,160,0,125.44661172903474
1541268329.149449,260.8,17,160,0,125.17982176264653
1541268329.173487,260.4,18,160,0,125.2619248325185
1541268329.1994038,260.6,19,160,0,125.50691496029255
1541268329.2236373,260.8,20,160,0,125.75388725443675
1541268329.251073,261.2,20,160,0,125.86155358049155
1541268329.2767975,261.6,20,160,0,125.96892820355937
1541268329.3012054,262.2,21,160,0,126.32525210843121
1541268329.3255405,262.4,21,160,0,126.37872713814198
1541268329.3495712,262.8,22,160,0,126.68344063014948
1541268329.3768053,263.2,22,160,0,126.79009856162929
1541268329.403569,263.8,25,160,0,127.55628359088297
1541268329.429627,264.4,26,160,0,127.92231596541399
1541268329.4551454,265.2,27,160,0,128.34320190112467
1541268329.4812906,266,29,160,0,128.97840986095665
1541268329.5079532,266.8,32,160,0,129.84077586787362
1541268329.532408,267.4,32,160,0,129.99875153254652
1541268329.558327,267.8,35,160,0,130.7744841462876
1541268329.5840878,267.6,39,160,0,131.64529352237577
1541268329.6086323,266.2,41,160,0,131.74690165982634
1541268329.6364563,263.4,42,160,0,131.22715008689383
1541268329.6601381,259,42,160,0,129.99608004775965
1541268329.6886451,254.6,42,160,0,128.71897363941406
1541268329.716285,249.2,42,160,0,127.08680870073454
1541268329.744664,243,41,160,0,124.89496363496204
1541268329.7686296,236.6,40,160,0,122.55144707444336
1541268329.794209,230,38,160,0,119.8459319496874
1541268329.8185127,221.8,36,160,0,116.49107345251483
1541268329.8455951,215,36,160,0,113.91960292007745
1541268329.8726625,208.4,35,160,0,111.16640329538289
1541268329.901026,202,34,160,0,108.43494882292201
1541268329.9260712,196,34,160,0,105.94539590092285
1541268329.9518104,190,34,160,0,103.3924977537511
1541268329.9772496,182.2,33,160,0,99.91530159046262
1541268330.0019934,176,33,160,0,97.18053549772016
1541268330.0302994,169.8,32,160,0,94.37816678035378
1541268330.058714,163.4,32,160,0,91.5215613564293
1541268330.085384,157.2,31,160,0,88.75656592388962
1541268330.1090462,151.6,31,160,0,86.27437180665102
1541268330.1347728,144.8,30,160,0,83.33108143525138
1541268330.1595163,139.4,30,160,0,80.99569075490274
1541268330.1881487,134.8,30,160,0,79.02949352862694
1541268330.2156434,131,29,160,0,77.51751061504552
1541268330.2399924,128.4,29,160,0,76.43811679822556
1541268330.2645977,126.8,29,160,0,75.77866671805367
1541268330.2914827,125.4,28,160,0,75.31200187074033
1541268330.3162231,124.8,27,160,0,75.17588821099014
1541268330.3445892,124.8,27,160,0,75.17588821099014
1541268330.373021,124.8,27,160,0,75.17588821099014
1541268330.4016058,125.2,27,160,0,75.33704575979019
1541268330.427839,125.4,27,160,0,75.41771374658869
1541268330.4521742,125.6,27,160,0,75.49844086942552
1541268330.4780688,125.8,27,160,0,75.57922687248902
1541268330.503523,126,27,160,0,75.66007149865776
1541268330.5322928,126,28,160,0,75.55596427550776
1541268330.5606017,125.8,28,160,0,75.47458353423158
1541268330.588882,125.6,28,160,0,75.393262645553
1541268330.6146014,125.4,28,160,0,75.31200187074033
1541268330.639931,125.2,29,160,0,75.1230412975389
1541268330.667645,125,29,160,0,75.04136392627913
1541268330.6921022,125.2,29,160,0,75.1230412975389
1541268330.7188292,125.4,29,160,0,75.20478057691264
1541268330.7469914,125.4,29,160,0,75.20478057691264
1541268330.7731054,125.6,29,160,0,75.28658150171687
1541268330.797174,125.8,30,160,0,75.26077610933794
1541268330.8241978,125.8,30,160,0,75.26077610933794
1541268330.8480093,125.8,30,160,0,75.26077610933794
1541268330.8763037,126,30,160,0,75.34324888423959
1541268330.9043338,126.2,30,160,0,75.42578380196126
1541268330.9324906,126.6,30,160,0,75.59103897381696
1541268330.9578857,127.2,31,160,0,75.73407351508803
1541268330.983333,128.2,31,160,0,76.15202238084
1541268331.007149,129.8,32,160,0,76.72455580695492
1541268331.0440328,131.2,32,160,0,77.31961650818018
1541268331.0861464,134,33,160,0,78.430027952098
1541268331.117906,137.4,34,160,0,79.83126678156692
1541268331.1475108,141.6,35,160,0,81.62619644909292
1541268331.179236,146.4,36,160,0,83.74096369487775
1541268331.2112436,152.6,36,160,0,86.58478620324645
1541268331.2406921,159,37,160,0,89.53419091723501
1541268331.2724528,166.4,39,160,0,93.0276992188236
1541268331.3016796,175,40,160,0,97.1250163489018
1541268331.3312325,185.2,42,160,0,102.05495913515162
1541268331.3600125,197,45,160,0,107.83501494266805
1541268331.3883276,210.4,47,160,0,114.0377172648636
1541268331.4203365,225.2,49,160,0,120.42943887964654
1541268331.4512088,239.6,46,160,0,124.92450222425772
1541268331.483228,252,41,160,0,127.7079410354173
1541268331.5127058,261.6,36,160,0,129.3296426561061
1541268331.5423563,267.6,31,160,0,129.83177342863053
1541268331.5719025,270.2,26,160,0,129.43347089217232
1541268331.6029315,270.8,26,160,0,129.58617742708734
1541268331.6318986,270,22,160,0,128.55839990066497
1541268331.6516273,268.8,20,160,0,127.85231021361413
1541268331.6647892,267.6,19,160,0,127.34799747407297
1541268331.6776702,266.4,19,160,0,127.03856679938181
1541268331.6905382,265.2,19,160,0,126.72659335743427
1541268331.7052615,264.6,19,160,0,126.56964910037941
1541268331.718206,264.2,19,160,0,126.46466389073856
1541268331.7311604,264,19,160,0,126.41206440352397
1541268331.7440646,263.8,19,160,0,126.35939358617604
1541268331.7709918,263.6,19,160,0,126.30665138270294
1541268331.7998056,263.4,19,160,0,126.25383773744478
1541268331.828476,263.4,20,160,0,126.44851592032057
1541268331.8590972,263.6,21,160,0,126.6980372628643
1541268331.8899581,264,22,160,0,127.00252652819617
1541268331.9195418,264.6,23,160,0,127.36186602421228
1541268331.9506793,265.2,23,160,0,127.52005343442738
1541268331.9832654,265.6,23,160,0,127.62514054153331
1541268332.0125759,265.8,25,160,0,128.0859305464448
1541268332.0426686,266.2,27,160,0,128.6072336868004
1541268332.0718696,266.6,29,160,0,129.13664393966297
1541268332.101455,267,29,160,0,129.24173983563324
1541268332.1328166,267.6,30,160,0,129.614296059398
1541268332.162253,268.2,32,160,0,130.20825443257098
1541268332.1991296,268.6,34,160,0,130.7582075768862
1541268332.2353187,268.6,38,160,0,131.67432339075498
1541268332.2692728,268.6,41,160,0,132.38373504437024
1541268332.301125,268,44,160,0,132.95459151111277
1541268332.327449,267.2,45,160,0,132.98954253932476
1541268332.3535628,266,47,160,0,133.1692513519745
1541268332.3835948,265,47,160,0,132.8983456723287
1541268332.4127433,263.4,47,160,0,132.45989334325373
1541268332.4459462,261.2,48,160,0,132.10006596325525
1541268332.4782357,258.4,48,160,0,131.3016156283981
1541268332.503089,255.2,48,160,0,130.36453657309735
1541268332.533679,251.2,48,160,0,129.15543412261314
1541268332.5612116,247,48,160,0,127.83955027310887
1541268332.5886683,243,48,160,0,126.54108759982944
1541268332.617483,239,47,160,0,124.95797636447048
1541268332.6459413,235,47,160,0,123.57289840605486
1541268332.6780002,231,46,160,0,121.9149400637678
1541268332.7021236,227,45,160,0,120.22544972495342
1541268332.7373166,222.8,44,160,0,118.43019764367895
1541268332.7670867,218.6,44,160,0,116.80164630653528
1541268332.7997456,214.6,43,160,0,115.01689347810002
1541268332.8326886,210.6,42,160,0,113.21030983840049
1541268332.8621733,206.6,42,160,0,111.54981956570157
1541268332.8941789,202.8,41,160,0,109.78182505465541
1541268332.9230773,199,40,160,0,108.00416160591338
1541268332.9519234,195,40,160,0,106.26020470831196
1541268332.9809241,191,40,160,0,104.48473356032297
1541268333.0155823,187,39,160,0,102.57893523749306
1541268333.0447555,182.8,39,160,0,100.67110826727465
1541268333.0761907,179.4,39,160,0,99.10874394123393
1541268333.1068852,175.4,38,160,0,97.19436767211978
1541268333.1357803,171.4,38,160,0,95.33836657622378
1541268333.1660995,168.2,38,160,0,93.84524433372506
1541268333.1997511,165.2,38,160,0,92.44063792576148
1541268333.2326221,160.8,38,160,0,90.37570464465679
1541268333.2637012,157,37,160,0,88.60281897270363
1541268333.2940044,153.2,37,160,0,86.83564964727887
1541268333.3246362,148.6,37,160,0,84.70478706338288
1541268333.3568778,144.2,37,160,0,82.68013978292633
1541268333.389938,140.6,37,160,0,81.03694181846707
1541268333.4186475,137.2,37,160,0,79.49851499134869
1541268333.4490814,134,37,160,0,78.06439745673256
1541268333.4817843,131,37,160,0,76.73351915341628
1541268333.5134704,127.8,37,160,0,75.32983443900962
1541268333.54345,124.6,37,160,0,73.94392340060158
1541268333.573529,121.8,36,160,0,72.87779150557178
1541268333.6045809,119.2,36,160,0,71.78712672977144
1541268333.6364098,117,36,160,0,70.87477397921292
1541268333.6650956,115.4,36,160,0,70.21748732227728
1541268333.6989083,114.4,36,160,0,69.80940837545955
1541268333.729579,113.6,35,160,0,69.63507412261905
1541268333.7607353,113.2,34,160,0,69.62356478616361
1541268333.7923613,113.2,33,160,0,69.77095931075623
1541268333.8251674,113.6,32,160,0,70.07441934181567
1541268333.8567076,114,32,160,0,70.23283132320836
1541268333.8878925,114.4,32,160,0,70.39155872810973
1541268333.9175863,114.8,32,160,0,70.5506000559358
1541268333.9488163,115,32,160,0,70.63023796509864
1541268333.9811404,115,32,160,0,70.63023796509864
1541268334.0087125,115,32,160,0,70.63023796509864
1541268334.0329528,115,32,160,0,70.63023796509864
1541268334.0589666,115,32,160,0,70.63023796509864
1541268334.0848055,115,32,160,0,70.63023796509864
1541268334.1079388,114.6,34,160,0,70.18502299409393
1541268334.131022,114,36,160,0,69.64677085193117
1541268334.1575427,113.4,36,160,0,69.40345591491307
1541268334.1834967,112.8,37,160,0,69.00620236735999
1541268334.2102876,112.6,38,160,0,68.76762750263025
1541268334.2335105,113.6,38,160,0,69.17679562131369
1541268334.2586598,116,39,160,0,70.01689347810003
1541268334.2834587,118.4,39,160,0,71.02694549068788
1541268334.3106406,121.8,39,160,0,72.47896416162985
1541268334.337334,126,39,160,0,74.30507585657999
1541268334.3624315,130.8,40,160,0,76.323819534524
1541268334.3874094,135.6,40,160,0,78.50654547739344
1541268334.4107146,141.6,41,160,0,81.21042637094708
1541268334.4377818,146.6,41,160,0,83.57527009409708
1541268334.4647667,151.6,41,160,0,85.96228937902288
1541268334.4900355,156.6,42,160,0,88.3495613000886
1541268334.5147014,161.8,43,160,0,90.88140399658214
1541268334.5399036,167,43,160,0,93.42387124493068
1541268334.5647655,172.2,43,160,0,95.9529186233904
1541268334.5916612,177.6,43,160,0,98.55471068524793
1541268334.6148283,182.6,42,160,0,100.84229855898461
1541268334.6389449,187.2,42,160,0,102.98043115726873
1541268334.6650584,191.6,43,160,0,105.11413935929932
1541268334.6902924,196,43,160,0,107.10272896905236
1541268334.7180624,200.4,44,160,0,109.20199376121028
1541268334.7449067,205,44,160,0,111.20281864380966
1541268334.7680004,209.8,45,160,0,113.41470936110166
1541268334.7933538,214.6,46,160,0,115.59196802430264
1541268334.8171592,220.4,46,160,0,117.9157416233165
1541268334.843534,224.8,46,160,0,119.61481164634642
1541268334.870652,229,47,160,0,121.40905155215867
1541268334.8969655,233,47,160,0,122.86317554470773
1541268334.9213252,236.8,47,160,0,124.20183107777373
1541268334.946328,240.4,47,160,0,125.43201930744509
1541268334.970884,244,47,160,0,126.62574097240096
1541268334.9982667,247.2,47,160,0,127.65670165875177
1541268335.0253186,249.6,47,160,0,128.41161496347328
1541268335.0505333,251.8,46,160,0,128.84321281177085
1541268335.0760148,253.6,46,160,0,129.38779677067512
1541268335.101166,255.8,45,160,0,129.79576856378716
1541268335.1127956,257.4,45,160,0,130.26314872791667
1541268335.1231375,258.8,44,160,0,130.4218380636571
1541268335.1375692,259.6,44,160,0,130.65007083598513
1541268335.1480672,259.8,44,160,0,130.7068864071839
1541268335.1584053,259.6,44,160,0,130.65007083598513
1541268335.1723378,259.4,44,160,0,130.5931583514617
1541268335.1826305,259,43,160,0,130.2363583092738
1541268335.194458,258.6,43,160,0,130.12201318418786
1541268335.209932,258,42,160,0,129.70991879462872
1541268335.2350304,257.4,42,160,0,129.53707400725025
1541268335.2591617,256.6,42,160,0,129.30526801726168
1541268335.2838738,256,42,160,0,129.13039955698528
1541268335.3103807,255.2,41,160,0,128.65980825409008
1541268335.3367536,254.4,41,160,0,128.42416993832228
1541268335.3597836,253,41,160,0,128.0080746533322
1541268335.385583,251.4,41,160,0,127.52668533043945
1541268335.4099514,249.8,41,160,0,127.03900195081135
1541268335.4370725,247.6,41,160,0,126.3580648281692
1541268335.463491,245.2,41,160,0,125.60139030846045
1541268335.4892251,242.8,42,160,0,125.05714381169739
1541268335.5142086,240.2,42,160,0,124.20241892696455
1541268335.5374136,236.8,42,160,0,123.05798843046307
1541268335.564057,234.2,42,160,0,122.16223818219201
1541268335.590692,231.4,41,160,0,120.96375653207352
1541268335.6171703,228.2,41,160,0,119.8174206788018
1541268335.6402893,224.6,40,160,0,118.29506092659435
1541268335.6646972,221,40,160,0,116.94574842850476
1541268335.6889446,217.4,40,160,0,115.56334405838668
1541268335.7155433,213.8,39,160,0,113.97127532315416
1541268335.7413204,210.6,38,160,0,112.5264298633431
1541268335.7645743,207.6,38,160,0,111.31393588713334
1541268335.789605,205,38,160,0,110.24662007558821
1541268335.8138533,202.4,38,160,0,109.16443450977933
1541268335.8404386,200.2,37,160,0,108.098907048459
1541268335.867262,198.2,37,160,0,107.2531799223549
1541268335.892851,196.4,36,160,0,106.35951634751844
1541268335.9170017,194.6,36,160,0,105.59081707166159
1541268335.9413197,192.8,36,160,0,104.81631934277765
1541268335.9692748,191,36,160,0,104.03624346792647
1541268335.9958813,189.2,36,160,0,103.25082120589121
1541268336.0206857,187.6,35,160,0,102.45113172960734
1541268336.046222,186,35,160,0,101.74998357177668
1541268336.0709248,184,35,160,0,100.8685253401687
1541268336.0956922,182.4,35,160,0,100.15956941269054
1541268336.122414,180.6,35,160,0,99.35822928943504
1541268336.1481786,178.8,35,160,0,98.5531782905109
1541268336.1717331,177,35,160,0,97.74471054642291
1541268336.1961453,175.2,35,160,0,96.93312812785359
1541268336.2205987,173.4,35,160,0,96.11874043309814
1541268336.2472036,172,35,160,0,95.48359044446444
1541268336.2730553,170.6,35,160,0,94.84708576977414
1541268336.296437,169.4,35,160,0,94.30054821739897
1541268336.3194933,168.4,35,160,0,93.8444962923603
1541268336.345797,167.4,35,160,0,93.3879559839419
1541268336.3724437,166.6,35,160,0,93.02241057757506
1541268336.3988795,166,35,160,0,92.74808818005376
1541268336.422143,165.6,35,160,0,92.56513572969713
1541268336.446125,165.4,35,160,0,92.47363963827749
1541268336.4702754,165.2,35,160,0,92.38213092114958
1541268336.4962528,165,35,160,0,92.29061004263852
1541268336.52207,164.8,35,160,0,92.19907746744106
1541268336.5450335,164.6,35,160,0,92.10753366061152
1541268336.570529,164.4,35,160,0,92.0159790875478
1541268336.5947475,164.2,35,160,0,91.92441421397714
1541268336.6213357,164,35,160,0,91.83283950594206
1541268336.6473398,164,35,160,0,91.83283950594206
1541268336.6709821,164,35,160,0,91.83283950594206
1541268336.6958766,164,35,160,0,91.83283950594206
1541268336.7199621,164,35,160,0,91.83283950594206
1541268336.7464721,164,35,160,0,91.83283950594206
